batch,WSI,caseID,readerID,modalityID,evaluable,densityTILs,experience,experienceResident
FDA-HTT-batch006,HTT-TILS-001-53B.ndpi,HTT-TILS-001-53B.ndpi_x19772.2190_y11529.2190,pathologist5857,camic,TRUE,0,15,-1
FDA-HTT-batch006,HTT-TILS-001-53B.ndpi,HTT-TILS-001-53B.ndpi_x25605.2190_y17849.2190,pathologist5857,camic,TRUE,0,15,-1
FDA-HTT-batch006,HTT-TILS-001-53B.ndpi,HTT-TILS-001-53B.ndpi_x13921.2190_y12223.2190,pathologist5857,camic,TRUE,0,15,-1
FDA-HTT-batch007,HTT-TILS-001-80B.ndpi,HTT-TILS-001-80B.ndpi_x28951.2190_y10493.2190,pathologist5857,camic,TRUE,0,15,-1
FDA-HTT-batch007,HTT-TILS-001-80B.ndpi,HTT-TILS-001-80B.ndpi_x57261.2190_y59992.2190,pathologist5857,camic,FALSE,NA,15,-1
FDA-HTT-batch007,HTT-TILS-001-80B.ndpi,HTT-TILS-001-80B.ndpi_x59370.2190_y11869.2190,pathologist5857,camic,TRUE,10,15,-1
FDA-HTT-batch007,HTT-TILS-001-80B.ndpi,HTT-TILS-001-80B.ndpi_x28631.2190_y33655.2190,pathologist5857,camic,FALSE,NA,15,-1
FDA-HTT-batch007,HTT-TILS-001-80B.ndpi,HTT-TILS-001-80B.ndpi_x40806.2190_y11807.2190,pathologist5857,camic,TRUE,5,15,-1
FDA-HTT-batch007,HTT-TILS-001-80B.ndpi,HTT-TILS-001-80B.ndpi_x56330.2190_y11332.2190,pathologist5857,camic,TRUE,5,15,-1
FDA-HTT-batch007,HTT-TILS-001-80B.ndpi,HTT-TILS-001-80B.ndpi_x52173.2190_y57416.2190,pathologist5857,camic,FALSE,NA,15,-1
FDA-HTT-batch007,HTT-TILS-001-80B.ndpi,HTT-TILS-001-80B.ndpi_x34568.2190_y10566.2190,pathologist5857,camic,TRUE,5,15,-1
FDA-HTT-batch007,HTT-TILS-001-80B.ndpi,HTT-TILS-001-80B.ndpi_x51594.2190_y48657.2190,pathologist5857,camic,TRUE,0,15,-1
FDA-HTT-batch007,HTT-TILS-001-80B.ndpi,HTT-TILS-001-80B.ndpi_x27623.2190_y14167.2190,pathologist5857,camic,TRUE,3,15,-1
FDA-HTT-batch007,HTT-TILS-001-78B.ndpi,HTT-TILS-001-78B.ndpi_x42706.2190_y13129.2190,pathologist5857,camic,TRUE,50,15,-1
FDA-HTT-batch007,HTT-TILS-001-78B.ndpi,HTT-TILS-001-78B.ndpi_x33654.2190_y46276.2190,pathologist5857,camic,TRUE,2,15,-1
FDA-HTT-batch007,HTT-TILS-001-78B.ndpi,HTT-TILS-001-78B.ndpi_x15862.2190_y24534.2190,pathologist5857,camic,TRUE,40,15,-1
FDA-HTT-batch007,HTT-TILS-001-78B.ndpi,HTT-TILS-001-78B.ndpi_x10409.2190_y19224.2190,pathologist5857,camic,FALSE,NA,15,-1
FDA-HTT-batch007,HTT-TILS-001-78B.ndpi,HTT-TILS-001-78B.ndpi_x72882.2190_y35327.2190,pathologist5857,camic,FALSE,NA,15,-1
FDA-HTT-batch007,HTT-TILS-001-78B.ndpi,HTT-TILS-001-78B.ndpi_x64949.2190_y18033.2190,pathologist5857,camic,TRUE,15,15,-1
FDA-HTT-batch007,HTT-TILS-001-78B.ndpi,HTT-TILS-001-78B.ndpi_x69445.2190_y24217.2190,pathologist5857,camic,TRUE,60,15,-1
FDA-HTT-batch007,HTT-TILS-001-78B.ndpi,HTT-TILS-001-78B.ndpi_x74256.2190_y38510.2190,pathologist5857,camic,FALSE,NA,15,-1
FDA-HTT-batch007,HTT-TILS-001-78B.ndpi,HTT-TILS-001-78B.ndpi_x35608.2190_y52268.2190,pathologist5857,camic,TRUE,15,15,-1
FDA-HTT-batch007,HTT-TILS-001-78B.ndpi,HTT-TILS-001-78B.ndpi_x21892.2190_y32211.2190,pathologist5857,camic,FALSE,NA,15,-1
FDA-HTT-batch007,HTT-TILS-001-77B.ndpi,HTT-TILS-001-77B.ndpi_x5716.2190_y43763.2190,pathologist5857,camic,TRUE,5,15,-1
FDA-HTT-batch007,HTT-TILS-001-77B.ndpi,HTT-TILS-001-77B.ndpi_x8345.2190_y27570.2190,pathologist5857,camic,FALSE,NA,15,-1
FDA-HTT-batch007,HTT-TILS-001-77B.ndpi,HTT-TILS-001-77B.ndpi_x40492.2190_y53742.2190,pathologist5857,camic,TRUE,4,15,-1
FDA-HTT-batch007,HTT-TILS-001-77B.ndpi,HTT-TILS-001-77B.ndpi_x57760.2190_y53204.2190,pathologist5857,camic,TRUE,0,15,-1
FDA-HTT-batch007,HTT-TILS-001-77B.ndpi,HTT-TILS-001-77B.ndpi_x33381.2190_y29900.2190,pathologist5857,camic,TRUE,0,15,-1
FDA-HTT-batch007,HTT-TILS-001-77B.ndpi,HTT-TILS-001-77B.ndpi_x36369.2190_y27928.2190,pathologist5857,camic,TRUE,0,15,-1
FDA-HTT-batch007,HTT-TILS-001-77B.ndpi,HTT-TILS-001-77B.ndpi_x23642.2190_y36055.2190,pathologist5857,camic,TRUE,15,15,-1
FDA-HTT-batch007,HTT-TILS-001-77B.ndpi,HTT-TILS-001-77B.ndpi_x6253.2190_y39460.2190,pathologist5857,camic,TRUE,0,15,-1
FDA-HTT-batch007,HTT-TILS-001-77B.ndpi,HTT-TILS-001-77B.ndpi_x48439.2190_y37608.2190,pathologist5857,camic,TRUE,0,15,-1
FDA-HTT-batch007,HTT-TILS-001-77B.ndpi,HTT-TILS-001-77B.ndpi_x7329.2190_y34919.2190,pathologist5857,camic,TRUE,0,15,-1
FDA-HTT-batch007,HTT-TILS-001-79B.ndpi,HTT-TILS-001-79B.ndpi_x27743.2190_y52910.2190,pathologist5857,camic,TRUE,0,15,-1
FDA-HTT-batch007,HTT-TILS-001-79B.ndpi,HTT-TILS-001-79B.ndpi_x39906.2190_y17136.2190,pathologist5857,camic,TRUE,0,15,-1
FDA-HTT-batch007,HTT-TILS-001-79B.ndpi,HTT-TILS-001-79B.ndpi_x44052.2190_y54722.2190,pathologist5857,camic,TRUE,5,15,-1
FDA-HTT-batch007,HTT-TILS-001-79B.ndpi,HTT-TILS-001-79B.ndpi_x42302.2190_y18985.2190,pathologist5857,camic,TRUE,4,15,-1
FDA-HTT-batch007,HTT-TILS-001-79B.ndpi,HTT-TILS-001-79B.ndpi_x37171.2190_y16555.2190,pathologist5857,camic,TRUE,0,15,-1
FDA-HTT-batch007,HTT-TILS-001-79B.ndpi,HTT-TILS-001-79B.ndpi_x41953.2190_y37441.2190,pathologist5857,camic,TRUE,2,15,-1
FDA-HTT-batch007,HTT-TILS-001-79B.ndpi,HTT-TILS-001-79B.ndpi_x40396.2190_y35076.2190,pathologist5857,camic,TRUE,2,15,-1
FDA-HTT-batch007,HTT-TILS-001-79B.ndpi,HTT-TILS-001-79B.ndpi_x50217.2190_y19956.2190,pathologist5857,camic,TRUE,10,15,-1
FDA-HTT-batch007,HTT-TILS-001-79B.ndpi,HTT-TILS-001-79B.ndpi_x36730.2190_y33362.2190,pathologist5857,camic,TRUE,4,15,-1
FDA-HTT-batch007,HTT-TILS-001-79B.ndpi,HTT-TILS-001-79B.ndpi_x54393.2190_y20813.2190,pathologist5857,camic,TRUE,3,15,-1
FDA-HTT-batch007,HTT-TILS-001-73B.ndpi,HTT-TILS-001-73B.ndpi_x61402.2190_y44838.2190,pathologist5857,camic,TRUE,10,15,-1
FDA-HTT-batch007,HTT-TILS-001-73B.ndpi,HTT-TILS-001-73B.ndpi_x9050.2190_y52982.2190,pathologist5857,camic,TRUE,10,15,-1
FDA-HTT-batch007,HTT-TILS-001-73B.ndpi,HTT-TILS-001-73B.ndpi_x11419.2190_y44065.2190,pathologist5857,camic,TRUE,10,15,-1
FDA-HTT-batch007,HTT-TILS-001-73B.ndpi,HTT-TILS-001-73B.ndpi_x31666.2190_y56650.2190,pathologist5857,camic,FALSE,NA,15,-1
FDA-HTT-batch007,HTT-TILS-001-73B.ndpi,HTT-TILS-001-73B.ndpi_x52790.2190_y37187.2190,pathologist5857,camic,TRUE,5,15,-1
FDA-HTT-batch007,HTT-TILS-001-73B.ndpi,HTT-TILS-001-73B.ndpi_x34892.2190_y45830.2190,pathologist5857,camic,TRUE,45,15,-1
FDA-HTT-batch007,HTT-TILS-001-73B.ndpi,HTT-TILS-001-73B.ndpi_x9143.2190_y47362.2190,pathologist5857,camic,TRUE,50,15,-1
FDA-HTT-batch007,HTT-TILS-001-73B.ndpi,HTT-TILS-001-73B.ndpi_x48954.2190_y41994.2190,pathologist5857,camic,TRUE,10,15,-1
FDA-HTT-batch007,HTT-TILS-001-73B.ndpi,HTT-TILS-001-73B.ndpi_x23354.2190_y51449.2190,pathologist5857,camic,TRUE,20,15,-1
FDA-HTT-batch007,HTT-TILS-001-73B.ndpi,HTT-TILS-001-73B.ndpi_x63142.2190_y51538.2190,pathologist5857,camic,TRUE,60,15,-1
FDA-HTT-batch007,HTT-TILS-001-76B.ndpi,HTT-TILS-001-76B.ndpi_x30636.2190_y78224.2190,pathologist5857,camic,TRUE,50,15,-1
FDA-HTT-batch007,HTT-TILS-001-76B.ndpi,HTT-TILS-001-76B.ndpi_x54754.2190_y69237.2190,pathologist5857,camic,FALSE,NA,15,-1
FDA-HTT-batch007,HTT-TILS-001-76B.ndpi,HTT-TILS-001-76B.ndpi_x24500.2190_y76408.2190,pathologist5857,camic,TRUE,80,15,-1
FDA-HTT-batch007,HTT-TILS-001-76B.ndpi,HTT-TILS-001-76B.ndpi_x27636.2190_y77456.2190,pathologist5857,camic,TRUE,70,15,-1
FDA-HTT-batch007,HTT-TILS-001-76B.ndpi,HTT-TILS-001-76B.ndpi_x17645.2190_y48770.2190,pathologist5857,camic,TRUE,50,15,-1
FDA-HTT-batch007,HTT-TILS-001-76B.ndpi,HTT-TILS-001-76B.ndpi_x15338.2190_y44740.2190,pathologist5857,camic,TRUE,90,15,-1
FDA-HTT-batch007,HTT-TILS-001-76B.ndpi,HTT-TILS-001-76B.ndpi_x29068.2190_y50307.2190,pathologist5857,camic,TRUE,70,15,-1
FDA-HTT-batch007,HTT-TILS-001-76B.ndpi,HTT-TILS-001-76B.ndpi_x29074.2190_y53487.2190,pathologist5857,camic,TRUE,70,15,-1
FDA-HTT-batch007,HTT-TILS-001-76B.ndpi,HTT-TILS-001-76B.ndpi_x31228.2190_y52363.2190,pathologist5857,camic,TRUE,80,15,-1
FDA-HTT-batch007,HTT-TILS-001-76B.ndpi,HTT-TILS-001-76B.ndpi_x16170.2190_y42769.2190,pathologist5857,camic,TRUE,95,15,-1
FDA-HTT-batch007,HTT-TILS-001-75B.ndpi,HTT-TILS-001-75B.ndpi_x52486.2190_y53215.2190,pathologist5857,camic,TRUE,2,15,-1
FDA-HTT-batch007,HTT-TILS-001-75B.ndpi,HTT-TILS-001-75B.ndpi_x59279.2190_y52623.2190,pathologist5857,camic,TRUE,0,15,-1
FDA-HTT-batch007,HTT-TILS-001-75B.ndpi,HTT-TILS-001-75B.ndpi_x50338.2190_y55778.2190,pathologist5857,camic,TRUE,0,15,-1
FDA-HTT-batch007,HTT-TILS-001-75B.ndpi,HTT-TILS-001-75B.ndpi_x56605.2190_y53565.2190,pathologist5857,camic,TRUE,0,15,-1
FDA-HTT-batch007,HTT-TILS-001-75B.ndpi,HTT-TILS-001-75B.ndpi_x38242.2190_y57422.2190,pathologist5857,camic,TRUE,2,15,-1
FDA-HTT-batch007,HTT-TILS-001-75B.ndpi,HTT-TILS-001-75B.ndpi_x66203.2190_y51812.2190,pathologist5857,camic,TRUE,0,15,-1
FDA-HTT-batch007,HTT-TILS-001-75B.ndpi,HTT-TILS-001-75B.ndpi_x43611.2190_y57028.2190,pathologist5857,camic,TRUE,0,15,-1
FDA-HTT-batch007,HTT-TILS-001-75B.ndpi,HTT-TILS-001-75B.ndpi_x40872.2190_y55099.2190,pathologist5857,camic,TRUE,2,15,-1
FDA-HTT-batch007,HTT-TILS-001-75B.ndpi,HTT-TILS-001-75B.ndpi_x47468.2190_y53960.2190,pathologist5857,camic,TRUE,0,15,-1
FDA-HTT-batch007,HTT-TILS-001-75B.ndpi,HTT-TILS-001-75B.ndpi_x62741.2190_y52448.2190,pathologist5857,camic,TRUE,0,15,-1
FDA-HTT-batch007,HTT-TILS-001-72B.ndpi,HTT-TILS-001-72B.ndpi_x19553.2190_y11723.2190,pathologist5857,camic,TRUE,0,15,-1
FDA-HTT-batch007,HTT-TILS-001-72B.ndpi,HTT-TILS-001-72B.ndpi_x17850.2190_y16175.2190,pathologist5857,camic,TRUE,0,15,-1
FDA-HTT-batch007,HTT-TILS-001-72B.ndpi,HTT-TILS-001-72B.ndpi_x12502.2190_y15488.2190,pathologist5857,camic,TRUE,5,15,-1
FDA-HTT-batch007,HTT-TILS-001-72B.ndpi,HTT-TILS-001-72B.ndpi_x41124.2190_y7032.2190,pathologist5857,camic,FALSE,NA,15,-1
FDA-HTT-batch007,HTT-TILS-001-72B.ndpi,HTT-TILS-001-72B.ndpi_x24034.2190_y12978.2190,pathologist5857,camic,TRUE,0,15,-1
FDA-HTT-batch007,HTT-TILS-001-72B.ndpi,HTT-TILS-001-72B.ndpi_x30159.2190_y9572.2190,pathologist5857,camic,TRUE,0,15,-1
FDA-HTT-batch007,HTT-TILS-001-72B.ndpi,HTT-TILS-001-72B.ndpi_x24662.2190_y9781.2190,pathologist5857,camic,TRUE,2,15,-1
FDA-HTT-batch007,HTT-TILS-001-72B.ndpi,HTT-TILS-001-72B.ndpi_x27650.2190_y11783.2190,pathologist5857,camic,TRUE,5,15,-1
FDA-HTT-batch007,HTT-TILS-001-72B.ndpi,HTT-TILS-001-72B.ndpi_x21166.2190_y14860.2190,pathologist5857,camic,TRUE,0,15,-1
FDA-HTT-batch007,HTT-TILS-001-72B.ndpi,HTT-TILS-001-72B.ndpi_x15400.2190_y13157.2190,pathologist5857,camic,TRUE,0,15,-1
FDA-HTT-batch008,HTT-TILS-001-90B.ndpi,HTT-TILS-001-90B.ndpi_x56116.2190_y24146.2190,pathologist5857,camic,TRUE,0,15,-1
FDA-HTT-batch008,HTT-TILS-001-90B.ndpi,HTT-TILS-001-90B.ndpi_x29823.2190_y49308.2190,pathologist5857,camic,TRUE,20,15,-1
FDA-HTT-batch008,HTT-TILS-001-90B.ndpi,HTT-TILS-001-90B.ndpi_x40182.2190_y16386.2190,pathologist5857,camic,TRUE,0,15,-1
FDA-HTT-batch008,HTT-TILS-001-90B.ndpi,HTT-TILS-001-90B.ndpi_x59794.2190_y26368.2190,pathologist5857,camic,TRUE,2,15,-1
FDA-HTT-batch008,HTT-TILS-001-90B.ndpi,HTT-TILS-001-90B.ndpi_x68490.2190_y51578.2190,pathologist5857,camic,TRUE,0,15,-1
FDA-HTT-batch008,HTT-TILS-001-90B.ndpi,HTT-TILS-001-90B.ndpi_x22150.2190_y49936.2190,pathologist5857,camic,TRUE,0,15,-1
FDA-HTT-batch008,HTT-TILS-001-90B.ndpi,HTT-TILS-001-90B.ndpi_x63898.2190_y27733.2190,pathologist5857,camic,TRUE,2,15,-1
FDA-HTT-batch008,HTT-TILS-001-90B.ndpi,HTT-TILS-001-90B.ndpi_x71908.2190_y51420.2190,pathologist5857,camic,TRUE,0,15,-1
FDA-HTT-batch008,HTT-TILS-001-90B.ndpi,HTT-TILS-001-90B.ndpi_x14951.2190_y43590.2190,pathologist5857,camic,TRUE,0,15,-1
FDA-HTT-batch008,HTT-TILS-001-90B.ndpi,HTT-TILS-001-90B.ndpi_x65190.2190_y30770.2190,pathologist5857,camic,TRUE,20,15,-1
FDA-HTT-batch008,HTT-TILS-001-88B.ndpi,HTT-TILS-001-88B.ndpi_x44422.2190_y16760.2190,pathologist5857,camic,TRUE,2,15,-1
FDA-HTT-batch008,HTT-TILS-001-88B.ndpi,HTT-TILS-001-88B.ndpi_x44336.2190_y19994.2190,pathologist5857,camic,TRUE,0,15,-1
FDA-HTT-batch008,HTT-TILS-001-88B.ndpi,HTT-TILS-001-88B.ndpi_x40872.2190_y22748.2190,pathologist5857,camic,TRUE,5,15,-1
FDA-HTT-batch008,HTT-TILS-001-88B.ndpi,HTT-TILS-001-88B.ndpi_x41073.2190_y19397.2190,pathologist5857,camic,TRUE,3,15,-1
FDA-HTT-batch008,HTT-TILS-001-88B.ndpi,HTT-TILS-001-88B.ndpi_x21718.2190_y26010.2190,pathologist5857,camic,TRUE,2,15,-1
FDA-HTT-batch008,HTT-TILS-001-88B.ndpi,HTT-TILS-001-88B.ndpi_x18792.2190_y35686.2190,pathologist5857,camic,TRUE,0,15,-1
FDA-HTT-batch008,HTT-TILS-001-88B.ndpi,HTT-TILS-001-88B.ndpi_x38756.2190_y32439.2190,pathologist5857,camic,FALSE,NA,15,-1
FDA-HTT-batch008,HTT-TILS-001-88B.ndpi,HTT-TILS-001-88B.ndpi_x22820.2190_y22879.2190,pathologist5857,camic,TRUE,0,15,-1
FDA-HTT-batch008,HTT-TILS-001-88B.ndpi,HTT-TILS-001-88B.ndpi_x24616.2190_y19156.2190,pathologist5857,camic,TRUE,0,15,-1
FDA-HTT-batch008,HTT-TILS-001-88B.ndpi,HTT-TILS-001-88B.ndpi_x19818.2190_y42168.2190,pathologist5857,camic,TRUE,0,15,-1
FDA-HTT-batch008,HTT-TILS-001-83B.ndpi,HTT-TILS-001-83B.ndpi_x20421.2190_y26505.2190,pathologist5857,camic,TRUE,40,15,-1
FDA-HTT-batch008,HTT-TILS-001-83B.ndpi,HTT-TILS-001-83B.ndpi_x46204.2190_y50986.2190,pathologist5857,camic,TRUE,30,15,-1
FDA-HTT-batch008,HTT-TILS-001-83B.ndpi,HTT-TILS-001-83B.ndpi_x43056.2190_y56494.2190,pathologist5857,camic,TRUE,10,15,-1
FDA-HTT-batch008,HTT-TILS-001-83B.ndpi,HTT-TILS-001-83B.ndpi_x42217.2190_y53528.2190,pathologist5857,camic,TRUE,3,15,-1
FDA-HTT-batch008,HTT-TILS-001-83B.ndpi,HTT-TILS-001-83B.ndpi_x24381.2190_y16599.2190,pathologist5857,camic,FALSE,NA,15,-1
FDA-HTT-batch008,HTT-TILS-001-83B.ndpi,HTT-TILS-001-83B.ndpi_x45033.2190_y53717.2190,pathologist5857,camic,TRUE,5,15,-1
FDA-HTT-batch008,HTT-TILS-001-83B.ndpi,HTT-TILS-001-83B.ndpi_x21010.2190_y23351.2190,pathologist5857,camic,TRUE,70,15,-1
FDA-HTT-batch008,HTT-TILS-001-83B.ndpi,HTT-TILS-001-83B.ndpi_x43655.2190_y50393.2190,pathologist5857,camic,TRUE,10,15,-1
FDA-HTT-batch008,HTT-TILS-001-83B.ndpi,HTT-TILS-001-83B.ndpi_x16700.2190_y29262.2190,pathologist5857,camic,FALSE,NA,15,-1
FDA-HTT-batch008,HTT-TILS-001-83B.ndpi,HTT-TILS-001-83B.ndpi_x17750.2190_y20193.2190,pathologist5857,camic,FALSE,NA,15,-1
FDA-HTT-batch008,HTT-TILS-001-84B.ndpi,HTT-TILS-001-84B.ndpi_x22990.2190_y10285.2190,pathologist5857,camic,FALSE,NA,15,-1
FDA-HTT-batch008,HTT-TILS-001-84B.ndpi,HTT-TILS-001-84B.ndpi_x40876.2190_y52803.2190,pathologist5857,camic,TRUE,30,15,-1
FDA-HTT-batch008,HTT-TILS-001-84B.ndpi,HTT-TILS-001-84B.ndpi_x38424.2190_y49519.2190,pathologist5857,camic,TRUE,10,15,-1
FDA-HTT-batch008,HTT-TILS-001-84B.ndpi,HTT-TILS-001-84B.ndpi_x32286.2190_y52749.2190,pathologist5857,camic,TRUE,15,15,-1
FDA-HTT-batch008,HTT-TILS-001-84B.ndpi,HTT-TILS-001-84B.ndpi_x9416.2190_y29452.2190,pathologist5857,camic,FALSE,NA,15,-1
FDA-HTT-batch008,HTT-TILS-001-84B.ndpi,HTT-TILS-001-84B.ndpi_x40969.2190_y50426.2190,pathologist5857,camic,TRUE,30,15,-1
FDA-HTT-batch008,HTT-TILS-001-84B.ndpi,HTT-TILS-001-84B.ndpi_x6295.2190_y30972.2190,pathologist5857,camic,FALSE,NA,15,-1
FDA-HTT-batch008,HTT-TILS-001-84B.ndpi,HTT-TILS-001-84B.ndpi_x32132.2190_y4828.2190,pathologist5857,camic,FALSE,NA,15,-1
FDA-HTT-batch008,HTT-TILS-001-84B.ndpi,HTT-TILS-001-84B.ndpi_x38152.2190_y54623.2190,pathologist5857,camic,TRUE,10,15,-1
FDA-HTT-batch008,HTT-TILS-001-84B.ndpi,HTT-TILS-001-84B.ndpi_x45130.2190_y26387.2190,pathologist5857,camic,FALSE,NA,15,-1
FDA-HTT-batch008,HTT-TILS-001-82B.ndpi,HTT-TILS-001-82B.ndpi_x19496.2190_y9914.2190,pathologist5857,camic,TRUE,0,15,-1
FDA-HTT-batch008,HTT-TILS-001-82B.ndpi,HTT-TILS-001-82B.ndpi_x58082.2190_y38587.2190,pathologist5857,camic,TRUE,0,15,-1
FDA-HTT-batch008,HTT-TILS-001-82B.ndpi,HTT-TILS-001-82B.ndpi_x49489.2190_y40612.2190,pathologist5857,camic,TRUE,10,15,-1
FDA-HTT-batch008,HTT-TILS-001-82B.ndpi,HTT-TILS-001-82B.ndpi_x55015.2190_y38763.2190,pathologist5857,camic,TRUE,5,15,-1
FDA-HTT-batch008,HTT-TILS-001-82B.ndpi,HTT-TILS-001-82B.ndpi_x9901.2190_y17409.2190,pathologist5857,camic,FALSE,NA,15,-1
FDA-HTT-batch008,HTT-TILS-001-82B.ndpi,HTT-TILS-001-82B.ndpi_x46674.2190_y40859.2190,pathologist5857,camic,TRUE,5,15,-1
FDA-HTT-batch008,HTT-TILS-001-82B.ndpi,HTT-TILS-001-82B.ndpi_x61638.2190_y20168.2190,pathologist5857,camic,TRUE,0,15,-1
FDA-HTT-batch008,HTT-TILS-001-82B.ndpi,HTT-TILS-001-82B.ndpi_x21302.2190_y7654.2190,pathologist5857,camic,TRUE,2,15,-1
FDA-HTT-batch008,HTT-TILS-001-82B.ndpi,HTT-TILS-001-82B.ndpi_x52403.2190_y39723.2190,pathologist5857,camic,TRUE,15,15,-1
FDA-HTT-batch008,HTT-TILS-001-82B.ndpi,HTT-TILS-001-82B.ndpi_x64276.2190_y36448.2190,pathologist5857,camic,FALSE,NA,15,-1
FDA-HTT-batch008,HTT-TILS-001-86B.ndpi,HTT-TILS-001-86B.ndpi_x13217.2190_y36977.2190,pathologist5857,camic,TRUE,4,15,-1
FDA-HTT-batch008,HTT-TILS-001-86B.ndpi,HTT-TILS-001-86B.ndpi_x21314.2190_y18047.2190,pathologist5857,camic,TRUE,0,15,-1
FDA-HTT-batch008,HTT-TILS-001-86B.ndpi,HTT-TILS-001-86B.ndpi_x20669.2190_y12026.2190,pathologist5857,camic,TRUE,25,15,-1
FDA-HTT-batch008,HTT-TILS-001-86B.ndpi,HTT-TILS-001-86B.ndpi_x17666.2190_y29988.2190,pathologist5857,camic,TRUE,5,15,-1
FDA-HTT-batch008,HTT-TILS-001-86B.ndpi,HTT-TILS-001-86B.ndpi_x12308.2190_y40307.2190,pathologist5857,camic,TRUE,5,15,-1
FDA-HTT-batch008,HTT-TILS-001-86B.ndpi,HTT-TILS-001-86B.ndpi_x19014.2190_y15310.2190,pathologist5857,camic,TRUE,30,15,-1
FDA-HTT-batch008,HTT-TILS-001-86B.ndpi,HTT-TILS-001-86B.ndpi_x20296.2190_y28772.2190,pathologist5857,camic,TRUE,5,15,-1
FDA-HTT-batch008,HTT-TILS-001-86B.ndpi,HTT-TILS-001-86B.ndpi_x14586.2190_y31656.2190,pathologist5857,camic,TRUE,5,15,-1
FDA-HTT-batch008,HTT-TILS-001-86B.ndpi,HTT-TILS-001-86B.ndpi_x20494.2190_y21863.2190,pathologist5857,camic,TRUE,0,15,-1
FDA-HTT-batch008,HTT-TILS-001-86B.ndpi,HTT-TILS-001-86B.ndpi_x16416.2190_y34368.2190,pathologist5857,camic,TRUE,3,15,-1
FDA-HTT-batch008,HTT-TILS-001-89B.ndpi,HTT-TILS-001-89B.ndpi_x10292.2190_y12304.2190,pathologist5857,camic,FALSE,NA,15,-1
FDA-HTT-batch008,HTT-TILS-001-89B.ndpi,HTT-TILS-001-89B.ndpi_x16220.2190_y7255.2190,pathologist5857,camic,FALSE,NA,15,-1
FDA-HTT-batch008,HTT-TILS-001-89B.ndpi,HTT-TILS-001-89B.ndpi_x15865.2190_y10960.2190,pathologist5857,camic,FALSE,NA,15,-1
FDA-HTT-batch008,HTT-TILS-001-89B.ndpi,HTT-TILS-001-89B.ndpi_x23939.2190_y9241.2190,pathologist5857,camic,TRUE,20,15,-1
FDA-HTT-batch008,HTT-TILS-001-89B.ndpi,HTT-TILS-001-89B.ndpi_x10430.2190_y9475.2190,pathologist5857,camic,FALSE,NA,15,-1
FDA-HTT-batch008,HTT-TILS-001-89B.ndpi,HTT-TILS-001-89B.ndpi_x7550.2190_y10148.2190,pathologist5857,camic,FALSE,NA,15,-1
FDA-HTT-batch008,HTT-TILS-001-89B.ndpi,HTT-TILS-001-89B.ndpi_x19731.2190_y9152.2190,pathologist5857,camic,FALSE,NA,15,-1
FDA-HTT-batch008,HTT-TILS-001-89B.ndpi,HTT-TILS-001-89B.ndpi_x26467.2190_y7571.2190,pathologist5857,camic,TRUE,10,15,-1
FDA-HTT-batch008,HTT-TILS-001-89B.ndpi,HTT-TILS-001-89B.ndpi_x23752.2190_y6895.2190,pathologist5857,camic,TRUE,5,15,-1
FDA-HTT-batch008,HTT-TILS-001-89B.ndpi,HTT-TILS-001-89B.ndpi_x13130.2190_y11317.2190,pathologist5857,camic,FALSE,NA,15,-1
FDA-HTT-batch008,HTT-TILS-001-81B.ndpi,HTT-TILS-001-81B.ndpi_x20413.2190_y16920.2190,pathologist5857,camic,TRUE,0,15,-1
FDA-HTT-batch008,HTT-TILS-001-81B.ndpi,HTT-TILS-001-81B.ndpi_x41295.2190_y13174.2190,pathologist5857,camic,FALSE,NA,15,-1
FDA-HTT-batch008,HTT-TILS-001-81B.ndpi,HTT-TILS-001-81B.ndpi_x16605.2190_y14954.2190,pathologist5857,camic,TRUE,3,15,-1
FDA-HTT-batch008,HTT-TILS-001-81B.ndpi,HTT-TILS-001-81B.ndpi_x26946.2190_y16414.2190,pathologist5857,camic,FALSE,NA,15,-1
FDA-HTT-batch008,HTT-TILS-001-81B.ndpi,HTT-TILS-001-81B.ndpi_x12922.2190_y10084.2190,pathologist5857,camic,TRUE,3,15,-1
FDA-HTT-batch008,HTT-TILS-001-81B.ndpi,HTT-TILS-001-81B.ndpi_x24003.2190_y15266.2190,pathologist5857,camic,TRUE,0,15,-1
FDA-HTT-batch008,HTT-TILS-001-81B.ndpi,HTT-TILS-001-81B.ndpi_x16262.2190_y11208.2190,pathologist5857,camic,TRUE,0,15,-1
FDA-HTT-batch008,HTT-TILS-001-81B.ndpi,HTT-TILS-001-81B.ndpi_x36769.2190_y15609.2190,pathologist5857,camic,FALSE,NA,15,-1
FDA-HTT-batch008,HTT-TILS-001-81B.ndpi,HTT-TILS-001-81B.ndpi_x9457.2190_y9273.2190,pathologist5857,camic,TRUE,0,15,-1
FDA-HTT-batch008,HTT-TILS-001-81B.ndpi,HTT-TILS-001-81B.ndpi_x44042.2190_y12737.2190,pathologist5857,camic,FALSE,NA,15,-1
FDA-HTT-batch006,HTT-TILS-001-56B.ndpi,HTT-TILS-001-56B.ndpi_x8062.2190_y35347.2190,resident4237,camic,TRUE,1,-1,4
FDA-HTT-batch006,HTT-TILS-001-56B.ndpi,HTT-TILS-001-56B.ndpi_x7914.2190_y38451.2190,resident4237,camic,FALSE,NA,-1,4
